"","Cod_setor","Cod_Grandes Regiões","Nome_Grande_Regiao","Cod_UF","Nome_da_UF","Cod_meso","Nome_da_meso","Cod_micro","Nome_da_micro","Cod_RM","Nome_da_RM","Cod_municipio","Nome_do_municipio","Cod_distrito","Nome_do_distrito","Cod_subdistrito","Nome_do_subdistrito","Cod_bairro","Nome_do_bairro","Situacao_setor.x","Tipo_setor","V001.x","V002.x","V003.x","V004.x","V005.x","V006.x","V007.x","V008.x","V009.x","V010.x","V011.x","V012.x","X34","Situacao_setor.y","V001.y","V002.y","V003.y","V004.y","V005.y","V006.y","V007.y","V008.y","V009.y","V010.y","V011.y","V012.y","V013","V014","V015","V016","V017","V018","V019","V020","V021","V022","V023","V024","V025","V026","V027","V028","V029","V030","V031","V032","V033","V034","V035","V036","V037","V038","V039","V040","V041","V042","V043","V044","V045","V046","V047","V048","V049","V050","V051","V052","V053","V054","V055","V056","V057","V058","V059","V060","V061","V062","V063","V064","V065","V066","V067","V068","V069","V070","V071","V072","V073","V074","V075","V076","V077","V078","V079","V080","V081","V082","V083","V084","V085","V086","V087","V088","V089","V090","V091","V092","V093","V094","V095","V096","V097","V098","V099","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","X244","Mulheres","Homens","Responsavel"
"45",251370305000045,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,335,1050,3.13,2.43,1256.62,1300918.36,1315.53,1284356.96,745.56,938530.68,1103.07,994299.38,NA,1,371,335,"314","0","21","235","1","87","0","11","1","327","8","0","0","335","302","11","4","3","15","0","0","335","185","106","31","11","0","2","0","0","0","0","335","325","10","0","0","0","0","0","335","335","0","0","335","0","0","47","79","86","69","29","17","3","4","0","1","58","25","42","50","51","16","9","3","22","2","1","0","0","0","0","40","23","8","3","1","0","37","36","18","13","8","5","25","18","4","0","0","0","0","19","12","2","0","0","0","233","1","68","0","11","1","310","4","0","0","314","281","11","4","3","15","0","0","314","169","102","30","13","0","314","304","10","0","0","0","0","0","314","314","0","0","314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","19","0","0","0","17","4","0","0","21","21","0","0","0","0","0","0","21","16","4","1","0","0","21","21","0","0","0","0","0","0","21","21","0","0","21","0","0","327","8","0","0","335","302","11","4","3","15","0","0","335","0","0","0","0","0","0","0","0","0","0","0","0",NA,197,271,"Homens"
"46",251370305000046,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,354,1198,3.38,2.99,872.62,945713.43,977.55,956894.08,509.44,580483.49,851.54,679135.81,NA,1,355,354,"285","57","12","210","3","123","1","11","6","333","18","0","3","352","234","15","22","7","72","2","2","346","266","62","13","5","0","0","0","0","0","8","326","307","19","1","0","22","5","0","351","350","1","3","331","16","3","45","78","76","76","40","23","7","5","2","2","55","26","37","39","42","25","16","10","24","1","1","0","0","0","0","36","20","9","3","0","0","41","37","34","15","7","6","21","21","7","5","2","0","0","20","10","4","0","0","0","193","2","75","1","10","4","275","8","0","2","283","181","11","19","5","66","1","2","281","209","54","13","5","4","268","254","14","1","0","12","4","0","283","282","1","2","271","10","1","14","1","40","0","0","2","47","9","0","1","57","42","3","3","2","6","1","0","53","52","1","0","0","4","47","44","3","0","0","9","1","0","56","56","0","1","49","5","2","3","0","8","0","1","0","11","1","0","0","12","11","1","0","0","0","0","0","12","5","7","0","0","0","11","9","2","0","0","1","0","0","12","12","0","0","11","1","0","309","16","0","1","325","223","13","18","7","63","1","1","323","24","2","0","2","27","11","2","4","0","9","1","1",NA,230,263,"Homens"
"47",251370305000047,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,254,963,3.79,2.8,903.55,881968.19,964.29,882689.14,517.7,2320749.08,815.74,3415730.86,NA,1,255,254,"238","16","0","164","2","57","5","24","2","244","8","0","2","252","1","3","247","1","0","0","2","245","176","53","13","3","0","0","0","0","0","9","251","250","1","0","1","2","0","0","254","254","0","0","208","18","28","18","35","59","75","32","21","6","4","3","1","18","13","21","46","52","19","10","7","12","0","1","0","0","0","0","21","24","13","3","1","0","14","13","23","13","11","7","6","6","7","5","0","0","0","8","1","1","2","0","0","161","2","45","5","23","2","228","8","0","2","236","1","3","231","1","0","0","2","229","161","52","13","3","9","235","235","0","0","1","2","0","0","238","238","0","0","194","18","26","3","0","12","0","1","0","16","0","0","0","16","0","0","16","0","0","0","0","16","15","1","0","0","0","16","15","1","0","0","0","0","0","16","16","0","0","14","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242","7","0","2","249","1","3","244","1","0","0","2","243","2","1","0","0","3","0","0","3","0","0","0","0",NA,117,230,"Homens"
"48",251370305000048,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,221,878,3.97,4.04,313.3,103277.39,484.2,76679.02,210.59,80786.05,468.57,58800.74,NA,1,221,221,"213","7","1","187","0","32","0","2","0","217","0","0","4","218","8","6","204","0","0","0","3","214","188","20","4","2","0","0","0","0","0","7","220","219","1","0","0","1","0","0","220","218","2","1","182","30","6","18","33","49","48","31","21","10","3","3","5","16","11","18","22","21","13","11","12","9","2","0","0","0","0","0","16","9","9","1","0","0","15","27","27","18","10","9","9","12","10","9","1","0","0","3","2","2","0","0","0","181","0","30","0","2","0","209","0","0","4","210","6","6","198","0","0","0","3","206","181","19","4","2","7","212","211","1","0","0","1","0","0","212","210","2","1","175","29","6","6","0","1","0","0","0","7","0","0","0","7","1","0","6","0","0","0","0","7","7","0","0","0","0","7","7","0","0","0","0","0","0","7","7","0","0","6","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","216","0","0","4","217","8","6","203","0","0","0","3","213","1","0","0","0","1","0","0","1","0","0","0","0",NA,154,143,"Mulheres"
"49",251370305000049,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,194,762,3.93,4.19,391.31,55785.85,465.73,31586.98,202.63,75546.52,442.76,58693.03,NA,1,194,194,"194","0","0","147","0","42","0","5","0","193","1","0","0","194","3","3","188","0","0","0","0","193","186","7","0","0","0","0","0","0","0","1","194","194","0","0","0","0","0","0","194","194","0","0","159","13","22","14","31","47","44","24","14","10","4","2","4","13","6","26","30","31","14","11","14","5","1","0","0","0","0","0","25","15","4","1","0","2","5","17","13","10","3","6","9","4","7","1","2","0","0","1","2","1","0","0","0","147","0","42","0","5","0","193","1","0","0","194","3","3","188","0","0","0","0","193","186","7","0","0","1","194","194","0","0","0","0","0","0","194","194","0","0","159","13","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","193","1","0","0","194","3","3","188","0","0","0","0","193","0","0","0","0","0","0","0","0","0","0","0","0",NA,81,179,"Homens"
"50",251370305000050,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,309,1069,3.46,2.43,614.48,233128.23,690.45,209410.77,358.05,216641.17,596.75,218628.97,NA,1,309,309,"286","21","2","219","0","65","4","21","0","307","2","0","0","309","0","107","202","0","0","0","0","309","253","41","9","4","1","1","0","0","0","0","309","309","0","0","0","0","0","0","309","309","0","0","290","14","5","23","69","74","80","35","13","9","4","2","0","25","12","48","51","55","30","12","12","10","2","0","0","0","0","0","46","29","10","3","1","0","21","23","25","5","1","3","13","13","7","1","1","0","0","8","4","0","0","0","0","219","0","43","4","20","0","284","2","0","0","286","0","107","179","0","0","0","0","286","231","40","9","6","0","286","286","0","0","0","0","0","0","286","286","0","0","273","9","4","0","0","20","0","1","0","21","0","0","0","21","0","0","21","0","0","0","0","21","20","1","0","0","0","21","21","0","0","0","0","0","0","21","21","0","0","17","3","1","0","0","2","0","0","0","2","0","0","0","2","0","0","2","0","0","0","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","2","2","0","0","0","2","0","307","2","0","0","309","0","107","202","0","0","0","0","309","0","0","0","0","0","0","0","0","0","0","0","0",NA,125,309,"Homens"
"51",251370305000051,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,201,733,3.65,3.34,500.04,937761.23,580.97,1043127.92,291.02,414201.82,487.7,598714.68,NA,1,202,201,"189","12","0","143","0","46","0","12","0","201","0","0","0","187","5","1","181","0","0","0","14","187","175","12","0","0","0","0","0","0","0","14","201","201","0","0","0","0","0","0","201","201","0","0","179","22","0","20","39","45","40","28","15","7","4","1","2","16","11","17","21","19","11","7","4","11","0","0","0","0","0","0","17","8","2","1","0","0","22","24","21","17","8","10","9","17","10","2","0","1","0","5","1","0","0","1","0","141","0","40","0","8","0","189","0","0","0","184","5","1","178","0","0","0","5","184","173","11","0","0","5","189","189","0","0","0","0","0","0","189","189","0","0","177","12","0","2","0","6","0","4","0","12","0","0","0","3","0","0","3","0","0","0","9","3","2","1","0","0","9","12","12","0","0","0","0","0","0","12","12","0","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201","0","0","0","187","5","1","181","0","0","0","14","187","0","0","0","0","0","0","0","0","0","0","0","0",NA,148,118,"Mulheres"
"52",251370305000052,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,128,469,3.66,4.34,320.37,72404.99,422.75,52051.21,210.06,75056.27,413.52,63560.21,NA,1,128,128,"128","0","0","99","0","22","0","6","1","128","0","0","0","125","4","1","118","0","0","2","3","123","121","2","0","0","0","0","0","0","0","5","92","92","0","0","0","36","0","0","122","122","0","6","107","2","13","17","27","21","28","14","10","2","4","3","2","15","12","17","6","12","6","2","4","8","3","1","0","0","0","0","14","3","2","0","0","0","10","15","16","8","8","7","9","5","3","7","0","0","0","5","0","1","0","0","0","99","0","22","0","6","1","128","0","0","0","125","4","1","118","0","0","2","3","123","121","2","0","0","5","92","92","0","0","0","36","0","0","122","122","0","6","107","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92","0","0","0","91","4","0","85","0","0","2","1","89","36","0","0","0","34","0","1","33","0","0","0","2",NA,94,78,"Mulheres"
"53",251370305000053,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,317,1139,3.59,2.58,652.63,1423074.07,755.05,1569604.78,355.63,588362.46,633.43,872521.52,NA,1,317,317,"302","14","0","189","46","70","0","10","2","233","69","0","15","317","11","105","187","10","0","4","0","316","231","75","7","3","0","0","0","0","0","1","305","295","10","3","0","8","0","1","316","315","1","1","296","15","4","18","69","75","76","50","12","9","4","3","1","21","12","43","50","59","37","8","7","11","1","0","0","0","0","0","42","21","12","2","0","0","26","25","17","13","4","10","7","19","12","3","0","0","0","7","2","4","1","0","0","189","46","56","0","9","2","223","64","0","15","302","10","103","177","8","0","4","0","302","217","75","7","3","0","290","280","10","3","0","8","0","1","301","300","1","1","282","15","3","0","0","14","0","0","0","10","4","0","0","14","1","2","9","2","0","0","0","14","14","0","0","0","0","14","14","0","0","0","0","0","0","14","14","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","226","65","0","14","305","11","102","181","9","0","2","0","304","7","4","0","1","12","0","3","6","1","0","2","0",NA,150,293,"Homens"
"54",251370305000054,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,208,734,3.53,2.27,849.18,4618277.4,929.63,4982929.81,461.77,1819519.4,797.48,2877489.73,NA,1,208,208,"208","0","0","161","3","21","1","22","0","205","3","0","0","208","1","0","207","0","0","0","0","208","140","60","7","1","0","0","0","0","0","0","208","208","0","0","0","0","0","0","208","208","0","0","170","38","0","16","34","59","51","32","9","3","2","2","0","21","7","26","39","34","22","5","4","6","1","0","0","0","0","0","25","19","7","2","0","0","8","20","17","10","4","3","10","4","7","0","0","1","0","4","5","2","0","0","0","161","3","21","1","22","0","205","3","0","0","208","1","0","207","0","0","0","0","208","140","60","7","1","0","208","208","0","0","0","0","0","0","208","208","0","0","170","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205","3","0","0","208","1","0","207","0","0","0","0","208","0","0","0","0","0","0","0","0","0","0","0","0",NA,95,190,"Homens"
"55",251370305000055,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,155,534,3.45,2.33,682.7,379731.03,761.29,363498.84,388.82,245569.8,648.51,241153.1,NA,1,155,155,"152","3","0","111","4","31","1","7","1","154","1","0","0","155","2","0","153","0","0","0","0","152","112","39","1","0","0","0","0","0","0","3","149","148","1","0","0","6","0","0","155","154","1","0","139","12","3","9","37","40","41","12","8","5","3","0","0","10","5","26","22","26","7","5","4","5","0","0","0","0","0","0","26","7","3","0","0","0","11","18","15","5","3","4","4","7","8","2","0","0","0","4","0","1","1","0","0","109","4","31","1","6","1","151","1","0","0","152","2","0","150","0","0","0","0","151","111","39","1","0","1","149","148","1","0","0","3","0","0","152","152","0","0","139","11","2","2","0","0","0","1","0","3","0","0","0","3","0","0","3","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","3","0","0","3","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148","1","0","0","149","2","0","147","0","0","0","0","149","6","0","0","0","6","0","0","6","0","0","0","0",NA,83,131,"Homens"
"56",251370305000056,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,273,982,3.6,2.51,831.32,1375892.76,890,1420964.52,462.28,619132.19,723.36,780226.71,NA,1,273,273,"265","0","8","214","8","50","0","0","1","269","3","0","1","273","14","0","258","0","0","1","0","273","172","85","12","3","1","0","0","0","0","0","273","273","0","0","0","0","0","0","273","273","0","0","257","16","0","15","52","69","75","40","10","6","5","0","1","29","5","26","53","54","22","6","7","4","1","0","0","0","0","0","25","26","13","2","2","0","26","16","21","18","4","5","11","15","5","1","1","0","0","11","2","3","2","0","0","214","8","42","0","0","1","261","3","0","1","265","6","0","258","0","0","1","0","265","165","84","12","4","0","265","265","0","0","0","0","0","0","265","265","0","0","249","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","8","0","0","0","8","8","0","0","0","0","0","0","8","7","1","0","0","0","8","8","0","0","0","0","0","0","8","8","0","0","8","0","0","269","3","0","1","273","14","0","258","0","0","1","0","273","0","0","0","0","0","0","0","0","0","0","0","0",NA,141,241,"Homens"
"57",251370305000057,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,394,1391,3.53,2.45,648.68,608029.86,738.67,625958.92,410.81,388213.63,677.6,459654.65,NA,1,394,394,"389","3","2","303","14","69","2","6","0","372","2","0","20","389","26","2","350","10","0","1","5","385","296","73","13","3","0","0","0","0","0","9","319","319","0","0","0","72","3","0","393","380","13","1","344","14","22","29","66","116","95","52","26","5","1","1","3","32","22","30","66","54","27","10","4","15","7","0","0","0","0","0","23","36","17","3","0","0","36","50","41","25","16","6","14","29","20","8","3","0","0","7","6","2","1","2","0","303","14","64","2","6","0","367","2","0","20","384","26","2","345","10","0","1","5","382","293","73","13","3","7","316","316","0","0","0","70","3","0","388","375","13","1","341","12","22","0","0","3","0","0","0","3","0","0","0","3","0","0","3","0","0","0","0","1","1","0","0","0","2","1","1","0","0","0","2","0","0","3","3","0","0","1","2","0","0","0","2","0","0","0","2","0","0","0","2","0","0","2","0","0","0","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","2","2","0","0","2","0","0","306","2","0","11","319","26","2","290","0","0","1","0","319","66","0","0","9","70","0","0","60","10","0","0","5",NA,266,292,"Homens"
"58",251370305000058,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,182,622,3.42,2.36,726.7,383902.65,826.62,353905.26,435.33,280778.08,719.29,259611.79,NA,1,182,182,"181","0","1","133","7","37","0","5","0","180","1","0","1","182","10","3","157","12","0","0","0","182","116","55","9","1","1","0","0","0","0","0","182","182","0","0","0","0","0","0","182","182","0","0","170","10","2","17","35","47","48","19","9","4","2","1","0","26","8","8","29","33","11","6","3","7","1","0","0","0","0","0","7","15","6","1","0","0","27","18","15","8","3","4","10","17","8","1","0","0","0","10","4","2","0","0","0","133","7","36","0","5","0","179","1","0","1","181","10","3","156","12","0","0","0","181","115","55","9","2","0","181","181","0","0","0","0","0","0","181","181","0","0","169","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","180","1","0","1","182","10","3","157","12","0","0","0","182","0","0","0","0","0","0","0","0","0","0","0","0",NA,127,127,"Homens"
"59",251370305000059,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,134,472,3.52,2.66,716.47,500952.7,780.54,495697.56,420.23,300002.83,683.29,308085.84,NA,1,135,134,"126","3","5","87","0","42","0","4","1","134","0","0","0","134","14","111","9","0","0","0","0","134","98","29","5","0","2","0","0","0","0","0","133","132","1","0","0","1","0","0","134","134","0","0","132","1","1","11","27","37","26","16","10","4","3","0","0","14","3","20","21","19","8","4","4","3","0","0","0","0","0","0","20","12","3","0","0","0","7","16","7","8","6","3","8","5","5","1","0","0","0","2","3","1","0","0","0","87","0","34","0","4","1","126","0","0","0","126","13","104","9","0","0","0","0","126","90","29","5","2","0","125","124","1","0","0","1","0","0","126","126","0","0","124","1","1","0","0","3","0","0","0","3","0","0","0","3","1","2","0","0","0","0","0","3","3","0","0","0","0","3","3","0","0","0","0","0","0","3","3","0","0","3","0","0","0","0","5","0","0","0","5","0","0","0","5","0","5","0","0","0","0","0","5","5","0","0","0","0","5","5","0","0","0","0","0","0","5","5","0","0","5","0","0","133","0","0","0","133","14","110","9","0","0","0","0","133","1","0","0","0","1","0","1","0","0","0","0","0",NA,72,114,"Homens"
"60",251370305000060,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,209,875,4.19,4.8,401.33,98679.69,511.46,69254.11,199.06,77520.9,470.45,55459.73,NA,1,209,209,"208","0","1","168","0","29","0","12","0","206","1","0","2","209","8","0","193","0","3","5","0","204","193","11","0","0","0","0","0","0","0","5","207","86","121","0","0","2","0","0","205","205","0","4","204","0","1","13","22","52","54","27","11","16","7","5","2","17","10","6","28","32","12","3","12","8","1","0","0","1","0","0","5","14","8","1","0","0","16","24","22","15","8","18","5","12","5","5","1","0","0","4","7","1","0","0","0","168","0","28","0","12","0","205","1","0","2","208","7","0","193","0","3","5","0","203","192","11","0","0","5","206","85","121","0","0","2","0","0","204","204","0","4","203","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","204","1","0","2","207","8","0","191","0","3","5","0","202","2","0","0","0","2","0","0","2","0","0","0","0",NA,143,131,"Mulheres"
"61",251370305000061,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,113,413,3.65,3.26,409.18,66064.54,471.81,46427.27,241.07,69489.64,406.66,49784.27,NA,1,113,113,"109","2","0","75","0","17","0","20","1","112","0","0","1","112","3","7","96","6","0","0","1","108","101","7","0","0","0","0","0","0","0","5","113","113","0","0","0","0","0","0","110","110","0","3","96","5","9","11","24","20","23","22","6","2","4","0","1","13","9","14","14","12","11","4","3","5","3","1","0","0","0","0","11","3","1","1","0","0","10","6","11","11","2","4","6","4","3","4","1","0","0","6","1","0","0","0","0","75","0","17","0","17","0","109","0","0","0","109","3","7","93","6","0","0","0","106","99","7","0","0","3","109","109","0","0","0","0","0","0","107","107","0","2","96","5","6","0","0","0","0","2","0","2","0","0","0","2","0","0","2","0","0","0","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","0","0","1","112","3","7","96","6","0","0","1","108","0","0","0","0","0","0","0","0","0","0","0","0",NA,69,83,"Homens"
"62",251370305000062,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,257,925,3.6,2.91,573.09,192440.79,616.25,180285.39,324.72,143663.14,529.4,125825.07,NA,1,257,257,"254","3","0","185","2","56","1","13","0","257","0","0","0","256","62","2","192","0","0","0","1","253","232","19","2","0","0","0","0","0","0","4","257","257","0","0","0","0","0","0","257","257","0","0","244","13","0","19","52","66","53","33","23","5","4","1","1","19","13","26","41","32","18","15","6","10","2","0","0","0","1","0","24","22","8","2","0","0","26","25","21","15","8","5","9","21","8","3","2","0","0","5","4","1","0","0","0","185","2","53","1","13","0","254","0","0","0","253","62","2","189","0","0","0","1","250","229","19","2","0","4","254","254","0","0","0","0","0","0","254","254","0","0","241","13","0","0","0","3","0","0","0","3","0","0","0","3","0","0","3","0","0","0","0","3","3","0","0","0","0","3","3","0","0","0","0","0","0","3","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","257","0","0","0","256","62","2","192","0","0","0","1","253","0","0","0","0","0","0","0","0","0","0","0","0",NA,153,207,"Homens"
"63",251370305000063,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,203,743,3.66,3.62,473.45,215657.09,628.17,188766.01,336.82,159706.21,576.39,135151.75,NA,1,203,203,"203","0","0","159","2","29","0","13","0","200","0","0","3","202","90","0","112","0","0","0","1","202","179","23","0","0","0","0","0","0","0","1","203","203","0","0","0","0","0","0","200","200","0","3","198","0","2","13","42","56","45","21","14","1","4","3","4","17","11","16","27","23","10","5","4","8","1","2","0","0","0","0","15","8","4","1","0","0","26","29","22","11","9","8","5","18","11","4","0","1","0","8","3","1","0","0","0","159","2","29","0","13","0","200","0","0","3","202","90","0","112","0","0","0","1","202","179","23","0","0","1","203","203","0","0","0","0","0","0","200","200","0","3","198","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","0","0","3","202","90","0","112","0","0","0","1","202","0","0","0","0","0","0","0","0","0","0","0","0",NA,156,124,"Mulheres"
